Real o Pto.,Asiento ,Documento ,Proveedor,Detalle,Fecha_Contable,Fecha_Documento,Moneda, Precio Unitario,ARS,USD, Cantidad, Cuenta ,Cuenta,Área,Linea Negocio,Horario
P20,,1492448,Elex SRL,,10/1/2020,9/16/2020,Dólares,588.8,"  57,184.26 ",  588.80 ,  1.00 , 500556-0688-08-000,Servicios de Transporte,Seguridad,luq,diurno
P20,,886041,BTG Transportes S.A.,,10/1/2020,9/16/2020,Pesos,358,"  34,768.96 ",  358.00 ,  1.00 , 500556-0688-08-000,Servicios de Transporte,Mantenimiento,crd,diurno
P20,,5650154,BTG Transportes S.A.,,10/1/2020,9/16/2020,Dólares,441.6,"  42,888.19 ",  441.60 ,  1.00 , 500556-0688-08-000,Servicios de Transporte,Compras,crd,nocturno
P20,,13571893,Elex SRL,,10/1/2020,9/16/2020,Dólares,539.2,"  52,367.10 ",  539.20 ,  1.00 , 500556-0688-08-000,Servicios de Transporte,Compras,crd,diurno
P20,,14356298,Elex SRL,,10/1/2020,9/16/2020,Dólares,658.4,"  127,887.62 ","  1,316.80 ",  2.00 , 500556-0688-08-000,Servicios de Transporte,Compras,crd,nocturno
P20,,13480571,Melbourne S.A.,,10/1/2020,9/16/2020,Dólares,59.04690432,"  5,734.64 ",  59.05 ,  1.00 , 500556-0688-08-000,Servicios de Transporte,Mantenimiento,crd,diurno
P20,,8845922,Terra S.A.,,10/1/2020,9/16/2020,Dólares,68.42776735,"  6,645.70 ",  68.43 ,  1.00 , 500556-0688-08-000,Servicios de Transporte,Compras,juj,diurno
P20,,14464150,Terra S.A.,,10/1/2020,9/16/2020,Pesos,37.47091932,"  3,639.18 ",  37.47 ,  1.00 , 500556-0688-08-000,Servicios de Transporte,Compras,juj,nocturno
P20,,14941702,Terra S.A.,,10/1/2020,9/16/2020,Dólares,68.42776735,"  6,645.70 ",  68.43 ,  1.00 , 500556-0688-08-000,Servicios de Transporte,Seguridad,juj,diurno
P20,,13883510,Terra S.A.,,10/1/2020,9/16/2020,Pesos,321.7110694,"  31,244.58 ",  321.71 ,  1.00 , 500556-0688-08-000,Servicios de Transporte,Mantenimiento,juj,diurno
P20,,7432419,Terra S.A.,,10/1/2020,9/16/2020,Dólares,90.94183865,"  8,832.27 ",  90.94 ,  1.00 , 500556-0688-08-000,Servicios de Transporte,Mantenimiento,juj,nocturno
P20,,9025007,Terra S.A.,,10/1/2020,9/16/2020,Dólares,152.8555347,"  14,845.33 ",  152.86 ,  1.00 , 500556-0688-08-000,Servicios de Transporte,RR.HH.,juj,diurno
P20,,12879557,Stone S.A.,,10/1/2020,9/16/2020,Dólares,624,"  60,602.88 ",  624.00 ,  1.00 , 500556-0688-08-000,Servicios de Transporte,Compras,sla,diurno
P20,,11453327,Stone S.A.,,10/1/2020,9/16/2020,Pesos,1584,"  153,838.08 ","  1,584.00 ",  1.00 , 500556-0688-08-000,Servicios de Transporte,Mantenimiento,sla,diurno
P20,,7172126,Melbourne S.A.,,10/1/2020,9/16/2020,Dólares,734.4690432,"  71,331.63 ",  734.47 ,  1.00 , 500556-0688-08-000,Servicios de Transporte,Mantenimiento,sla,diurno
P20,,281830,Stone S.A.,,10/1/2020,9/16/2020,Dólares,384,"  37,294.08 ",  384.00 ,  1.00 , 500556-0688-08-000,Servicios de Transporte,RR.HH.,sla,diurno
P20,,6894770,Elex SRL,,10/1/2020,9/16/2020,Dólares,1532,"  148,787.84 ","  1,532.00 ",  1.00 , 500556-0688-08-000,Servicios de Transporte,Compras,irj,diurno
P20,,6577980,BTG Transportes S.A.,,10/1/2020,9/16/2020,Pesos,732,"  71,091.84 ",  732.00 ,  1.00 , 500556-0688-08-000,Servicios de Transporte,Mantenimiento,irj,diurno
P20,,9803414,BTG Transportes S.A.,,10/1/2020,9/16/2020,Dólares,899.2,"  87,330.30 ",  899.20 ,  1.00 , 500556-0688-08-000,Servicios de Transporte,Mantenimiento,irj,nocturno
P20,,6552910,BTG Transportes S.A.,,10/1/2020,9/16/2020,Pesos,512,"  49,725.44 ",  512.00 ,  1.00 , 500556-0688-08-000,Servicios de Transporte,RR.HH.,irj,diurno
P20,,12300988,BTG Transportes S.A.,,10/1/2020,9/16/2020,Pesos,366,"  71,091.84 ",  732.00 ,  2.00 , 500556-0688-08-000,Servicios de Transporte,RR.HH.,irj,diurno
P20,,6644788,BTG Transportes S.A.,,10/1/2020,9/16/2020,Pesos,248,"  24,085.76 ",  248.00 ,  1.00 , 500556-0688-08-000,Servicios de Transporte,Mantenimiento,irj,diurno
P20,,4180716,BTG Transportes S.A.,,10/1/2020,9/16/2020,Dólares,512,"  49,725.44 ",  512.00 ,  1.00 , 500556-0688-08-000,Servicios de Transporte,Mantenimiento,cor,diurno
P20,,11498081,BTG Transportes S.A.,,10/1/2020,9/16/2020,Pesos,578,"  56,135.36 ",  578.00 ,  1.00 , 500556-0688-08-000,Servicios de Transporte,Mantenimiento,cor,nocturno
P20,,7097503,BTG Transportes S.A.,,10/1/2020,9/16/2020,Pesos,732,"  71,091.84 ",  732.00 ,  1.00 , 500556-0688-08-000,Servicios de Transporte,Mantenimiento,cor,diurno
P20,,12848546,BTG Transportes S.A.,,10/1/2020,9/16/2020,Pesos,449.6,"  87,330.30 ",  899.20 ,  2.00 , 500556-0688-08-000,Servicios de Transporte,RR.HH.,cor,nocturno
P20,,11322120,BTG Transportes S.A.,,10/1/2020,9/16/2020,Dólares,248,"  24,085.76 ",  248.00 ,  1.00 , 500556-0688-08-000,Servicios de Transporte,Mantenimiento,cor,diurno
P20,,2364202,Elex SRL,,10/1/2020,9/16/2020,Dólares,539.2,"  52,367.10 ",  539.20 ,  1.00 , 500556-0688-08-000,Servicios de Transporte,Compras,mdz,diurno
P20,,8180990,Elex SRL,,10/1/2020,9/16/2020,Pesos,650.4,"  63,166.85 ",  650.40 ,  1.00 , 500556-0688-08-000,Servicios de Transporte,Compras,mdz,nocturno
P20,,6984303,Elex SRL,,10/1/2020,9/16/2020,Pesos,1108.8,"  107,686.66 ","  1,108.80 ",  1.00 , 500556-0688-08-000,Servicios de Transporte,Compras,mdz,diurno
P20,,4864849,BTG Transportes S.A.,,10/1/2020,9/16/2020,Pesos,732,"  71,091.84 ",  732.00 ,  1.00 , 500556-0688-08-000,Servicios de Transporte,Mantenimiento,mdz,diurno
P20,,11096159,BTG Transportes S.A.,,10/1/2020,9/16/2020,Pesos,899.2,"  87,330.30 ",  899.20 ,  1.00 , 500556-0688-08-000,Servicios de Transporte,Mantenimiento,mdz,nocturno
P20,,217330,Elex SRL,,10/1/2020,9/16/2020,Pesos,547.2,"  106,288.13 ","  1,094.40 ",  2.00 , 500556-0688-08-000,Servicios de Transporte,Seguridad,mdz,diurno
P20,,1248587,BTG Transportes S.A.,,10/1/2020,9/16/2020,Dólares,512,"  49,725.44 ",  512.00 ,  1.00 , 500556-0688-08-000,Servicios de Transporte,Mantenimiento,brc,diurno
P20,,11265349,BTG Transportes S.A.,,10/1/2020,9/16/2020,Dólares,578,"  56,135.36 ",  578.00 ,  1.00 , 500556-0688-08-000,Servicios de Transporte,Mantenimiento,brc,nocturno
P20,,6499738,BTG Transportes S.A.,,10/1/2020,9/16/2020,Dólares,732,"  71,091.84 ",  732.00 ,  1.00 , 500556-0688-08-000,Servicios de Transporte,Mantenimiento,brc,diurno
P20,,12361498,BTG Transportes S.A.,,10/1/2020,9/16/2020,Pesos,899.2,"  87,330.30 ",  899.20 ,  1.00 , 500556-0688-08-000,Servicios de Transporte,RR.HH.,brc,nocturno
P20,,6404256,BTG Transportes S.A.,,10/1/2020,9/16/2020,Pesos,248,"  24,085.76 ",  248.00 ,  1.00 , 500556-0688-08-000,Servicios de Transporte,Mantenimiento,brc,diurno
P20,,14595245,Elex SRL,,11/1/2020,10/17/2020,Dólares,539.2,"  52,367.10 ",  539.20 ,  1.00 , 500556-0688-08-000,Servicios de Transporte,Compras,sfn,diurno
P20,,11550818,Elex SRL,,11/1/2020,10/17/2020,Pesos,650.4,"  63,166.85 ",  650.40 ,  1.00 , 500556-0688-08-000,Servicios de Transporte,Compras,sfn,nocturno
P20,,6653525,FERNANDEZ y CIA,,11/1/2020,10/17/2020,Pesos,1108.8,"  107,686.66 ","  1,108.80 ",  1.00 , 500556-0688-08-000,Servicios de Transporte,Compras,sfn,diurno
P20,,9736023,Stone S.A.,,11/1/2020,10/17/2020,Dólares,384,"  37,294.08 ",  384.00 ,  1.00 , 500556-0688-08-000,Servicios de Transporte,Mantenimiento,sfn,diurno
P20,,9734958,FERNANDEZ y CIA,,11/1/2020,10/17/2020,Dólares,539.2,"  52,367.10 ",  539.20 ,  1.00 , 500556-0688-08-000,Servicios de Transporte,Compras,res,diurno
P20,,10092898,FERNANDEZ y CIA,,11/1/2020,10/17/2020,Dólares,650.4,"  63,166.85 ",  650.40 ,  1.00 , 500556-0688-08-000,Servicios de Transporte,Compras,res,nocturno
P20,,9127309,FERNANDEZ y CIA,,11/1/2020,10/17/2020,Dólares,1108.8,"  107,686.66 ","  1,108.80 ",  1.00 , 500556-0688-08-000,Servicios de Transporte,Compras,res,diurno
P20,,6329427,Stone S.A.,,11/1/2020,10/17/2020,Dólares,384,"  37,294.08 ",  384.00 ,  1.00 , 500556-0688-08-000,Servicios de Transporte,Mantenimiento,res,diurno
P20,,13674571,FERNANDEZ y CIA,,11/1/2020,10/17/2020,Dólares,588.8,"  57,184.26 ",  588.80 ,  1.00 , 500556-0688-08-000,Servicios de Transporte,Compras,luq,diurno
P20,,4787287,FERNANDEZ y CIA,,11/1/2020,10/17/2020,Pesos,588.8,"  57,184.26 ",  588.80 ,  1.00 , 500556-0688-08-000,Servicios de Transporte,Compras,luq,diurno
P20,,4692349,FERNANDEZ y CIA,,11/1/2020,10/17/2020,Pesos,464,"  45,063.68 ",  464.00 ,  1.00 , 500556-0688-08-000,Servicios de Transporte,Compras,luq,diurno
P20,,12135060,BTG Transportes S.A.,,11/1/2020,10/17/2020,Dólares,732,"  71,091.84 ",  732.00 ,  1.00 , 500556-0688-08-000,Servicios de Transporte,Mantenimiento,luq,diurno
P20,,2256373,BTG Transportes S.A.,,11/1/2020,10/17/2020,Pesos,358,"  34,768.96 ",  358.00 ,  1.00 , 500556-0688-08-000,Servicios de Transporte,Mantenimiento,crd,diurno
P20,,4628968,BTG Transportes S.A.,,11/1/2020,10/17/2020,Dólares,441.6,"  42,888.19 ",  441.60 ,  1.00 , 500556-0688-08-000,Servicios de Transporte,Compras,crd,nocturno
P20,,8482428,FERNANDEZ y CIA,,11/1/2020,10/17/2020,Pesos,539.2,"  52,367.10 ",  539.20 ,  1.00 , 500556-0688-08-000,Servicios de Transporte,Compras,crd,diurno
P20,,9719475,FERNANDEZ y CIA,,11/1/2020,10/17/2020,Pesos,658.4,"  127,887.62 ","  1,316.80 ",  2.00 , 500556-0688-08-000,Servicios de Transporte,Compras,crd,nocturno
P20,,14098989,Melbourne S.A.,,11/1/2020,10/17/2020,Pesos,59.04690432,"  5,734.64 ",  59.05 ,  1.00 , 500556-0688-08-000,Servicios de Transporte,Mantenimiento,crd,diurno
P20,,11909813,Terra S.A.,,11/1/2020,10/17/2020,Dólares,68.42776735,"  6,645.70 ",  68.43 ,  1.00 , 500556-0688-08-000,Servicios de Transporte,Compras,juj,diurno
P20,,7100236,Terra S.A.,,11/1/2020,10/17/2020,Pesos,37.47091932,"  3,639.18 ",  37.47 ,  1.00 , 500556-0688-08-000,Servicios de Transporte,Compras,juj,nocturno
P20,,14442404,Terra S.A.,,11/1/2020,10/17/2020,Pesos,68.42776735,"  6,645.70 ",  68.43 ,  1.00 , 500556-0688-08-000,Servicios de Transporte,Seguridad,juj,diurno
P20,,9733590,Terra S.A.,,11/1/2020,10/17/2020,Dólares,321.7110694,"  31,244.58 ",  321.71 ,  1.00 , 500556-0688-08-000,Servicios de Transporte,Mantenimiento,juj,diurno
P20,,10162629,Terra S.A.,,11/1/2020,10/17/2020,Pesos,90.94183865,"  8,832.27 ",  90.94 ,  1.00 , 500556-0688-08-000,Servicios de Transporte,Mantenimiento,juj,nocturno
P20,,6183872,Terra S.A.,,11/1/2020,10/17/2020,Pesos,68.42776735,"  6,645.70 ",  68.43 ,  1.00 , 500556-0688-08-000,Servicios de Transporte,RR.HH.,juj,diurno
P20,,14073153,Stone S.A.,,11/1/2020,10/17/2020,Pesos,624,"  60,602.88 ",  624.00 ,  1.00 , 500556-0688-08-000,Servicios de Transporte,Compras,sla,diurno
P20,,11682643,Stone S.A.,,11/1/2020,10/17/2020,Pesos,1584,"  153,838.08 ","  1,584.00 ",  1.00 , 500556-0688-08-000,Servicios de Transporte,Mantenimiento,sla,diurno
P20,,8138710,Melbourne S.A.,,11/1/2020,10/17/2020,Pesos,734.4690432,"  71,331.63 ",  734.47 ,  1.00 , 500556-0688-08-000,Servicios de Transporte,Mantenimiento,sla,diurno
P20,,13716896,Stone S.A.,,11/1/2020,10/17/2020,Dólares,384,"  37,294.08 ",  384.00 ,  1.00 , 500556-0688-08-000,Servicios de Transporte,RR.HH.,sla,diurno
P20,,3150128,FERNANDEZ y CIA,,11/1/2020,10/17/2020,Pesos,1532,"  148,787.84 ","  1,532.00 ",  1.00 , 500556-0688-08-000,Servicios de Transporte,Compras,irj,diurno
P20,,5950648,BTG Transportes S.A.,,11/1/2020,10/17/2020,Pesos,732,"  71,091.84 ",  732.00 ,  1.00 , 500556-0688-08-000,Servicios de Transporte,Mantenimiento,irj,diurno
P20,,11330010,BTG Transportes S.A.,,11/1/2020,10/17/2020,Dólares,899.2,"  87,330.30 ",  899.20 ,  1.00 , 500556-0688-08-000,Servicios de Transporte,Mantenimiento,irj,nocturno
P20,,11481419,BTG Transportes S.A.,,11/1/2020,10/17/2020,Pesos,512,"  49,725.44 ",  512.00 ,  1.00 , 500556-0688-08-000,Servicios de Transporte,RR.HH.,irj,diurno
P20,,7354842,BTG Transportes S.A.,,11/1/2020,10/17/2020,Dólares,366,"  71,091.84 ",  732.00 ,  2.00 , 500556-0688-08-000,Servicios de Transporte,RR.HH.,irj,diurno
P20,,5198742,BTG Transportes S.A.,,11/1/2020,10/17/2020,Dólares,1040,"  101,004.80 ","  1,040.00 ",  1.00 , 500556-0688-08-000,Servicios de Transporte,Mantenimiento,cor,diurno
P20,,11244109,BTG Transportes S.A.,,11/1/2020,10/17/2020,Dólares,1172,"  113,824.64 ","  1,172.00 ",  1.00 , 500556-0688-08-000,Servicios de Transporte,Mantenimiento,cor,nocturno
P20,,10877358,BTG Transportes S.A.,,11/1/2020,10/17/2020,Dólares,732,"  71,091.84 ",  732.00 ,  1.00 , 500556-0688-08-000,Servicios de Transporte,Mantenimiento,cor,diurno
P20,,6562106,BTG Transportes S.A.,,11/1/2020,10/17/2020,Pesos,449.6,"  87,330.30 ",  899.20 ,  2.00 , 500556-0688-08-000,Servicios de Transporte,RR.HH.,cor,nocturno
P20,,3066783,FERNANDEZ y CIA,,11/1/2020,10/17/2020,Pesos,539.2,"  52,367.10 ",  539.20 ,  1.00 , 500556-0688-08-000,Servicios de Transporte,Compras,mdz,diurno
P20,,3604193,FERNANDEZ y CIA,,11/1/2020,10/17/2020,Pesos,650.4,"  63,166.85 ",  650.40 ,  1.00 , 500556-0688-08-000,Servicios de Transporte,Compras,mdz,nocturno
P20,,12070780,FERNANDEZ y CIA,,11/1/2020,10/17/2020,Pesos,1108.8,"  107,686.66 ","  1,108.80 ",  1.00 , 500556-0688-08-000,Servicios de Transporte,Compras,mdz,diurno
P20,,11309269,BTG Transportes S.A.,,11/1/2020,10/17/2020,Pesos,732,"  71,091.84 ",  732.00 ,  1.00 , 500556-0688-08-000,Servicios de Transporte,Mantenimiento,mdz,diurno
P20,,10742480,BTG Transportes S.A.,,11/1/2020,10/17/2020,Pesos,512,"  49,725.44 ",  512.00 ,  1.00 , 500556-0688-08-000,Servicios de Transporte,Mantenimiento,brc,diurno
P20,,10793831,BTG Transportes S.A.,,11/1/2020,10/17/2020,Pesos,578,"  56,135.36 ",  578.00 ,  1.00 , 500556-0688-08-000,Servicios de Transporte,Mantenimiento,brc,nocturno
P20,,2810426,BTG Transportes S.A.,,11/1/2020,10/17/2020,Pesos,732,"  71,091.84 ",  732.00 ,  1.00 , 500556-0688-08-000,Servicios de Transporte,Mantenimiento,brc,diurno
P20,,9143977,BTG Transportes S.A.,,11/1/2020,10/17/2020,Dólares,899.2,"  87,330.30 ",  899.20 ,  1.00 , 500556-0688-08-000,Servicios de Transporte,RR.HH.,brc,nocturno
P20,,3903243,FERNANDEZ y CIA,,11/1/2020,10/17/2020,Dólares,3080,"  299,129.60 ","  3,080.00 ",  1.00 , 500556-0688-08-000,Servicios de Transporte,Compras,brc,diurno
P20,,9329266,FERNANDEZ y CIA,,12/1/2020,11/16/2020,Dólares,539.2,"  52,367.10 ",  539.20 ,  1.00 , 500556-0688-08-000,Servicios de Transporte,Compras,sfn,diurno
P20,,2076770,FERNANDEZ y CIA,,12/1/2020,11/16/2020,Pesos,650.4,"  63,166.85 ",  650.40 ,  1.00 , 500556-0688-08-000,Servicios de Transporte,Seguridad,sfn,nocturno
P20,,7781128,FERNANDEZ y CIA,,12/1/2020,11/16/2020,Pesos,650.4,"  63,166.85 ",  650.40 ,  1.00 , 500556-0688-08-000,Servicios de Transporte,Compras,sfn,nocturno
P20,,14534602,FERNANDEZ y CIA,,12/1/2020,11/16/2020,Dólares,1108.8,"  107,686.66 ","  1,108.80 ",  1.00 , 500556-0688-08-000,Servicios de Transporte,Compras,sfn,diurno
P20,,7180216,FERNANDEZ y CIA,,12/1/2020,11/16/2020,Dólares,539.2,"  52,367.10 ",  539.20 ,  1.00 , 500556-0688-08-000,Servicios de Transporte,Mantenimiento,sfn,diurno
P20,,8553892,FERNANDEZ y CIA,,12/1/2020,11/16/2020,Pesos,539.2,"  52,367.10 ",  539.20 ,  1.00 , 500556-0688-08-000,Servicios de Transporte,Compras,res,diurno
P20,,6948933,FERNANDEZ y CIA,,12/1/2020,11/16/2020,Dólares,650.4,"  63,166.85 ",  650.40 ,  1.00 , 500556-0688-08-000,Servicios de Transporte,Seguridad,res,nocturno
P20,,13027073,Elex SRL,,12/1/2020,11/16/2020,Dólares,650.4,"  63,166.85 ",  650.40 ,  1.00 , 500556-0688-08-000,Servicios de Transporte,Compras,res,nocturno
P20,,10854755,Elex SRL,,12/1/2020,11/16/2020,Dólares,1108.8,"  107,686.66 ","  1,108.80 ",  1.00 , 500556-0688-08-000,Servicios de Transporte,Compras,res,diurno
P20,,14036429,Elex SRL,,12/1/2020,11/16/2020,Dólares,539.2,"  52,367.10 ",  539.20 ,  1.00 , 500556-0688-08-000,Servicios de Transporte,Mantenimiento,res,diurno
P20,,1885238,Elex SRL,,12/1/2020,11/16/2020,Dólares,588.8,"  57,184.26 ",  588.80 ,  1.00 , 500556-0688-08-000,Servicios de Transporte,Compras,luq,diurno
P20,,2712748,Elex SRL,,12/1/2020,11/16/2020,Pesos,588.8,"  57,184.26 ",  588.80 ,  1.00 , 500556-0688-08-000,Servicios de Transporte,Compras,luq,diurno
P20,,5203174,Elex SRL,,12/1/2020,11/16/2020,Dólares,464,"  45,063.68 ",  464.00 ,  1.00 , 500556-0688-08-000,Servicios de Transporte,Compras,luq,diurno
P20,,6229052,Elex SRL,,12/1/2020,11/16/2020,Dólares,588.8,"  57,184.26 ",  588.80 ,  1.00 , 500556-0688-08-000,Servicios de Transporte,Mantenimiento,luq,diurno
P20,,377061,BTG Transportes S.A.,,12/1/2020,11/16/2020,Dólares,358,"  34,768.96 ",  358.00 ,  1.00 , 500556-0688-08-000,Servicios de Transporte,Mantenimiento,crd,diurno
P20,,13276713,BTG Transportes S.A.,,12/1/2020,11/16/2020,Dólares,441.6,"  42,888.19 ",  441.60 ,  1.00 , 500556-0688-08-000,Servicios de Transporte,Compras,crd,nocturno
P20,,10013361,Elex SRL,,12/1/2020,11/16/2020,Pesos,539.2,"  52,367.10 ",  539.20 ,  1.00 , 500556-0688-08-000,Servicios de Transporte,Compras,crd,diurno
P20,,8961351,Elex SRL,,12/1/2020,11/16/2020,Dólares,658.4,"  127,887.62 ","  1,316.80 ",  2.00 , 500556-0688-08-000,Servicios de Transporte,Compras,crd,nocturno
P20,,3270033,Melbourne S.A.,,12/1/2020,11/16/2020,Pesos,59.04690432,"  5,734.64 ",  59.05 ,  1.00 , 500556-0688-08-000,Servicios de Transporte,Mantenimiento,crd,diurno
P20,,13093437,Terra S.A.,,12/1/2020,11/16/2020,Dólares,68.42776735,"  6,645.70 ",  68.43 ,  1.00 , 500556-0688-08-000,Servicios de Transporte,Compras,juj,diurno
P20,,6221444,Terra S.A.,,12/1/2020,11/16/2020,Dólares,37.47091932,"  3,639.18 ",  37.47 ,  1.00 , 500556-0688-08-000,Servicios de Transporte,Compras,juj,nocturno
P20,,6726488,Terra S.A.,,12/1/2020,11/16/2020,Pesos,68.42776735,"  6,645.70 ",  68.43 ,  1.00 , 500556-0688-08-000,Servicios de Transporte,Seguridad,juj,diurno
P20,,7960919,Terra S.A.,,12/1/2020,11/16/2020,Pesos,321.7110694,"  31,244.58 ",  321.71 ,  1.00 , 500556-0688-08-000,Servicios de Transporte,Mantenimiento,juj,diurno
P20,,13918049,Terra S.A.,,12/1/2020,11/16/2020,Pesos,90.94183865,"  8,832.27 ",  90.94 ,  1.00 , 500556-0688-08-000,Servicios de Transporte,Mantenimiento,juj,nocturno
P20,,1914828,Terra S.A.,,12/1/2020,11/16/2020,Dólares,152.8555347,"  14,845.33 ",  152.86 ,  1.00 , 500556-0688-08-000,Servicios de Transporte,RR.HH.,juj,diurno
P20,,9270791,Stone S.A.,,12/1/2020,11/16/2020,Dólares,624,"  60,602.88 ",  624.00 ,  1.00 , 500556-0688-08-000,Servicios de Transporte,Compras,sla,diurno
P20,,7923012,Stone S.A.,,12/1/2020,11/16/2020,Dólares,1584,"  153,838.08 ","  1,584.00 ",  1.00 , 500556-0688-08-000,Servicios de Transporte,Mantenimiento,sla,diurno
P20,,3203637,Melbourne S.A.,,12/1/2020,11/16/2020,Dólares,734.4690432,"  71,331.63 ",  734.47 ,  1.00 , 500556-0688-08-000,Servicios de Transporte,Mantenimiento,sla,diurno
P20,,1816661,Stone S.A.,,12/1/2020,11/16/2020,Dólares,384,"  37,294.08 ",  384.00 ,  1.00 , 500556-0688-08-000,Servicios de Transporte,RR.HH.,sla,diurno
P20,,1977792,Elex SRL,,12/1/2020,11/16/2020,Pesos,1532,"  148,787.84 ","  1,532.00 ",  1.00 , 500556-0688-08-000,Servicios de Transporte,Compras,irj,diurno
P20,,378508,Melbourne S.A.,,12/1/2020,11/16/2020,Dólares,1106,"  107,414.72 ","  1,106.00 ",  1.00 , 500556-0688-08-000,Servicios de Transporte,Mantenimiento,irj,diurno
P20,,6819964,Melbourne S.A.,,12/1/2020,11/16/2020,Dólares,1356.8,"  131,772.42 ","  1,356.80 ",  1.00 , 500556-0688-08-000,Servicios de Transporte,Mantenimiento,irj,nocturno
P20,,1960064,Melbourne S.A.,,12/1/2020,11/16/2020,Dólares,520,"  101,004.80 ","  1,040.00 ",  2.00 , 500556-0688-08-000,Servicios de Transporte,RR.HH.,irj,diurno
P20,,1779021,BTG Transportes S.A.,,12/1/2020,11/16/2020,Pesos,366,"  71,091.84 ",  732.00 ,  2.00 , 500556-0688-08-000,Servicios de Transporte,RR.HH.,irj,diurno
P20,,8734070,Melbourne S.A.,,12/1/2020,11/16/2020,Dólares,1040,"  101,004.80 ","  1,040.00 ",  1.00 , 500556-0688-08-000,Servicios de Transporte,Mantenimiento,cor,diurno
P20,,4401819,Melbourne S.A.,,12/1/2020,11/16/2020,Dólares,1172,"  113,824.64 ","  1,172.00 ",  1.00 , 500556-0688-08-000,Servicios de Transporte,Mantenimiento,cor,nocturno
P20,,11473215,BTG Transportes S.A.,,12/1/2020,11/16/2020,Pesos,732,"  71,091.84 ",  732.00 ,  1.00 , 500556-0688-08-000,Servicios de Transporte,Mantenimiento,cor,diurno
P20,,12758111,BTG Transportes S.A.,,12/1/2020,11/16/2020,Pesos,449.6,"  87,330.30 ",  899.20 ,  2.00 , 500556-0688-08-000,Servicios de Transporte,RR.HH.,cor,nocturno
P20,,10580733,FERNANDEZ y CIA,,12/1/2020,11/16/2020,Pesos,956,"  92,846.72 ",  956.00 ,  1.00 , 500556-0688-08-000,Servicios de Transporte,RR.HH.,cor,diurno
P20,,6063205,BTG Transportes S.A.,,12/1/2020,11/16/2020,Dólares,248,"  24,085.76 ",  248.00 ,  1.00 , 500556-0688-08-000,Servicios de Transporte,Mantenimiento,cor,diurno
P20,,3558758,Elex SRL,,12/1/2020,11/16/2020,Pesos,539.2,"  52,367.10 ",  539.20 ,  1.00 , 500556-0688-08-000,Servicios de Transporte,Compras,mdz,diurno
P20,,12847698,Elex SRL,,12/1/2020,11/16/2020,Dólares,650.4,"  63,166.85 ",  650.40 ,  1.00 , 500556-0688-08-000,Servicios de Transporte,Compras,mdz,nocturno
P20,,13806160,Elex SRL,,12/1/2020,11/16/2020,Pesos,1108.8,"  107,686.66 ","  1,108.80 ",  1.00 , 500556-0688-08-000,Servicios de Transporte,Compras,mdz,diurno
P20,,4476953,BTG Transportes S.A.,,12/1/2020,11/16/2020,Pesos,732,"  71,091.84 ",  732.00 ,  1.00 , 500556-0688-08-000,Servicios de Transporte,Mantenimiento,mdz,diurno
P20,,6885097,BTG Transportes S.A.,,12/1/2020,11/16/2020,Pesos,899.2,"  87,330.30 ",  899.20 ,  1.00 , 500556-0688-08-000,Servicios de Transporte,Mantenimiento,mdz,nocturno
P20,,1776275,Melbourne S.A.,,12/1/2020,11/16/2020,Dólares,1040,"  101,004.80 ","  1,040.00 ",  1.00 , 500556-0688-08-000,Servicios de Transporte,Mantenimiento,brc,diurno
P20,,4506103,Melbourne S.A.,,12/1/2020,11/16/2020,Pesos,1172,"  113,824.64 ","  1,172.00 ",  1.00 , 500556-0688-08-000,Servicios de Transporte,Mantenimiento,brc,nocturno
P20,,8318352,BTG Transportes S.A.,,12/1/2020,11/16/2020,Dólares,732,"  71,091.84 ",  732.00 ,  1.00 , 500556-0688-08-000,Servicios de Transporte,Mantenimiento,brc,diurno
P20,,1823155,BTG Transportes S.A.,,12/1/2020,11/16/2020,Dólares,899.2,"  87,330.30 ",  899.20 ,  1.00 , 500556-0688-08-000,Servicios de Transporte,RR.HH.,brc,nocturno
P20,,12935267,Elex SRL,,12/1/2020,11/16/2020,Dólares,3080,"  299,129.60 ","  3,080.00 ",  1.00 , 500556-0688-08-000,Servicios de Transporte,Compras,brc,diurno
P20,,4402893,FERNANDEZ y CIA,,12/1/2020,11/16/2020,Pesos,956,"  92,846.72 ",  956.00 ,  1.00 , 500556-0688-08-000,Servicios de Transporte,RR.HH.,brc,diurno
P20,,1929900,BTG Transportes S.A.,,12/1/2020,11/16/2020,Dólares,248,"  24,085.76 ",  248.00 ,  1.00 , 500556-0688-08-000,Servicios de Transporte,Mantenimiento,brc,diurno
R20,,4518615,Rodeo S.A.,,12/3/2020,11/18/2020,Dólares,"  7,261.76 ","  705,262.13 ","  7,261.76 ",  1.00 , 500556-0688-08-000,Servicios de Transporte,Mantenimiento,rza,diurno
